time,power,VO2,cadence,lactate,rf,heart_rate,saturation,day
831,114,2583.9,100,8.4915,28.571,115.0,98.0,3
832,113,2614.0,100,8.4913,29.211,115.0,98.0,3
833,113,2644.1,99,8.4912,29.851,115.0,98.0,3
834,113,2425.0,100,8.491,29.851,115.5,98.0,3
835,123,2205.9,103,8.4908,29.851,116.0,98.0,3
836,280,2292.5,108,8.4907,30.154,117.0,98.0,3
837,542,2379.0,125,8.4905,30.457,118.0,98.0,3
838,715,2317.4,153,8.4903,30.304,118.5,98.0,3
839,778,2255.8,169,8.4902,30.151,119.0,98.0,3
840,778,2534.2,170,8.49,29.854,120.0,98.0,3
841,629,2812.6,166,8.4892,29.557,121.0,98.0,3
842,365,2632.7,159,8.4883,29.93,121.5,98.0,3
843,221,2452.8,144,8.4875,30.303,122.0,98.0,3
844,173,977.23,126,8.4867,33.898,122.0,98.0,3
845,130,1423.6,108,8.4858,31.949,123.0,98.0,3
846,105,1870.0,97,8.485,30.0,124.0,98.0,3
847,95,2022.8,93,8.4842,33.634,125.5,98.0,3
848,95,2175.7,91,8.4833,37.267,127.0,98.0,3
849,100,3073.6,93,8.4825,43.478,132.0,97.0,3
850,101,2870.4,94,8.4817,39.596,133.0,97.0,3
851,101,2667.1,94,8.4808,35.714,134.0,97.0,3
852,101,4271.4,94,8.48,45.113,134.0,97.0,3
853,101,3769.9,94,8.4792,41.075,134.5,97.0,3
854,100,3268.4,94,8.4783,37.037,135.0,97.0,3
855,99,3174.2,93,8.4775,34.823,136.0,97.0,3
856,102,3080.0,94,8.4767,32.609,137.0,97.0,3
857,104,2831.0,95,8.4758,29.315,138.7,97.0,3
858,103,2582.1,95,8.475,26.021,140.3,97.0,3
859,102,2333.1,94,8.4742,22.727,142.0,97.0,3
860,104,3128.5,95,8.4733,31.25,143.0,97.0,3
861,105,3257.1,95,8.4725,31.089,143.0,97.0,3
862,103,3385.6,95,8.4717,30.928,143.0,97.0,3
863,103,3410.3,95,8.4708,30.027,143.0,97.0,3
864,107,3435.0,96,8.47,29.126,143.0,97.0,3
865,252,3319.5,110,8.4692,30.27,141.5,97.0,3
866,503,3204.0,134,8.4683,31.414,140.0,97.0,3
867,629,3225.2,144,8.4675,32.281,140.0,97.0,3
868,662,3246.5,148,8.4667,33.149,140.0,97.0,3
869,679,3184.1,153,8.4658,32.617,140.0,97.0,3
870,668,3121.7,152,8.465,32.086,140.0,97.0,3
871,537,3031.1,148,8.4642,31.507,140.0,97.0,3
872,325,2940.4,150,8.4633,30.928,140.0,97.0,3
873,220,2876.8,143,8.4625,33.111,140.0,97.0,3
874,183,2813.1,110,8.4617,35.294,140.0,97.0,3
875,135,3587.1,93,8.4608,41.667,142.0,97.0,3
876,104,3186.2,96,8.46,48.78,142.0,97.0,3
877,96,3161.3,93,8.4592,46.449,142.5,97.0,3
878,98,3136.4,92,8.4583,44.118,143.0,97.0,3
879,98,3522.5,92,8.4575,44.444,143.0,97.0,3
880,98,3656.5,93,8.4567,48.387,144.0,97.0,3
881,101,3365.8,93,8.4558,43.801,144.5,97.0,3
882,102,3075.1,94,8.455,39.216,145.0,97.0,3
883,103,3922.0,95,8.4542,39.735,146.0,97.0,3
884,104,3552.6,95,8.4533,37.309,146.5,97.0,3
885,105,3183.2,96,8.4525,34.884,147.0,97.0,3
886,104,3189.6,95,8.4517,32.906,147.5,97.0,3
887,103,3196.0,95,8.4508,30.928,148.0,98.0,3
888,104,3230.9,95,8.45,31.947,149.0,98.0,3
889,105,3265.7,95,8.4492,32.967,150.0,98.0,3
890,104,3269.9,96,8.4483,32.028,150.0,98.0,3
891,105,3274.1,96,8.4475,31.088,150.0,98.0,3
892,107,3447.2,96,8.4467,31.937,149.5,98.0,3
893,110,3620.3,97,8.4458,32.787,149.0,98.0,3
894,112,3163.4,98,8.445,28.251,148.5,98.0,3
895,232,2706.4,100,8.4442,23.715,148.0,98.0,3
896,413,3233.1,106,8.4433,28.903,147.5,98.0,3
897,553,3759.8,127,8.4425,34.091,147.0,98.0,3
898,662,3644.2,149,8.4417,34.903,147.0,98.0,3
899,690,3528.5,156,8.4408,35.714,147.0,97.0,3
900,664,3504.3,153,8.44,36.145,147.0,97.0,3
901,522,3339.0,147,8.453,35.413,146.5,97.0,3
902,308,3173.7,142,8.466,34.682,146.0,97.0,3
903,188,3389.3,126,8.479,34.885,145.5,97.0,3
904,139,3604.9,98,8.492,35.088,145.0,97.0,3
905,109,3419.2,91,8.505,40.268,146.0,97.0,3
906,101,3775.1,94,8.518,48.387,146.0,98.0,3
907,101,3743.3,94,8.531,46.582,147.5,98.0,3
908,101,3711.4,94,8.544,44.776,149.0,98.0,3
909,102,3731.4,94,8.557,52.632,149.0,98.0,3
910,103,3161.8,94,8.57,48.0,149.0,98.0,3
911,105,4043.3,95,8.583,54.054,150.0,98.0,3
912,105,3974.8,96,8.596,48.0,152.0,98.0,3
913,106,3666.3,96,8.609,40.929,151.3,98.0,3
914,108,3357.7,97,8.622,33.857,150.7,98.0,3
915,110,3049.2,98,8.635,26.786,150.0,98.0,3
916,109,3361.1,98,8.648,41.667,151.0,98.0,3
917,108,3125.5,97,8.661,35.652,151.3,98.0,3
918,107,2889.9,97,8.674,29.637,151.7,98.0,3
919,107,2654.3,97,8.687,23.622,152.0,98.0,3
920,106,4016.7,97,8.7,38.462,153.0,98.0,3
921,104,4030.2,96,8.713,37.413,153.0,98.0,3
922,104,4043.7,95,8.726,36.364,153.0,98.0,3
923,105,3829.2,95,8.739,36.039,153.0,98.0,3
924,106,3614.7,96,8.752,35.714,153.0,98.0,3
925,357,3749.2,110,8.765,37.736,153.0,98.0,3
926,623,3531.4,135,8.778,34.575,152.5,98.0,3
927,657,3313.7,149,8.791,31.414,152.0,98.0,3
928,672,3483.5,153,8.804,33.999,152.0,98.0,3
929,641,3653.3,149,8.817,36.585,152.0,98.0,3
930,601,3855.0,142,8.83,35.088,151.0,98.0,3
931,390,3807.5,139,8.843,35.616,151.5,98.0,3
932,193,3759.9,135,8.856,36.145,152.0,98.0,3
933,172,3604.8,117,8.869,37.181,151.5,98.0,3
934,127,3449.6,91,8.882,38.217,151.0,98.0,3
935,105,3523.6,88,8.895,48.387,151.0,98.0,3
936,104,4072.2,94,8.908,53.571,151.0,98.0,3
937,105,3434.8,95,8.921,43.545,152.5,98.0,3
938,107,2797.5,96,8.934,33.52,154.0,98.0,3
939,109,4221.4,97,8.947,51.724,154.0,98.0,3
940,110,3726.7,98,8.96,49.587,156.0,98.0,3
941,111,4013.6,99,8.973,50.0,156.0,98.0,3
942,111,3757.9,99,8.986,45.833,156.0,98.0,3
943,110,3502.1,98,8.999,41.667,156.0,98.0,3
944,109,3145.8,98,9.012,33.078,156.0,98.0,3
945,108,2789.5,97,9.025,24.49,156.0,98.0,3
946,107,3524.9,96,9.038,31.6,157.0,98.0,3
947,110,4260.3,97,9.051,38.71,158.0,98.0,3
948,113,3762.4,99,9.064,37.267,160.0,98.0,3
949,112,3814.9,99,9.077,38.634,160.0,98.0,3
950,111,3867.4,99,9.09,40.0,160.0,98.0,3
951,113,4121.2,99,9.103,38.961,158.0,98.0,3
952,113,3931.6,100,9.116,38.589,158.0,98.0,3
953,115,3742.0,100,9.129,38.217,158.0,98.0,3
954,121,3687.2,102,9.142,38.096,158.0,98.0,3
955,257,3632.4,105,9.155,37.975,158.0,98.0,3
956,461,3376.3,115,9.168,32.086,158.0,98.0,3
957,585,3528.4,135,9.181,34.335,157.5,98.0,3
958,640,3680.5,147,9.194,36.585,157.0,98.0,3
959,619,3708.2,147,9.207,37.043,156.5,98.0,3
960,587,3735.9,141,9.22,37.5,156.0,98.0,3
961,387,3471.5,138,9.2482,34.707,156.0,98.0,3
962,187,3207.1,131,9.2763,31.915,156.0,99.0,3
963,155,3918.4,108,9.3045,37.5,156.0,99.0,3
964,118,3937.1,94,9.3327,39.583,155.5,99.0,3
965,102,3955.9,96,9.3608,41.667,155.0,99.0,3
966,100,3858.8,93,9.389,47.244,156.0,99.0,3
967,104,3617.7,94,9.4172,42.254,157.0,99.0,3
968,109,3827.6,97,9.4453,54.054,157.0,99.0,3
969,113,3798.4,99,9.4735,53.343,157.5,98.0,3
970,113,3769.2,100,9.5017,52.632,158.0,98.0,3
971,108,3302.2,98,9.5298,44.118,157.0,98.0,3
972,109,4070.6,97,9.558,52.174,157.0,98.0,3
973,110,3819.2,98,9.5862,46.221,157.5,97.0,3
974,110,3567.8,98,9.6143,40.268,158.0,97.0,3
975,112,3182.5,98,9.6425,33.01,157.5,97.0,3
976,115,2797.2,100,9.6707,25.751,157.0,98.0,3
977,114,4066.4,100,9.6988,41.958,157.0,98.0,3
978,112,4004.4,100,9.727,39.613,157.5,98.0,3
979,110,3942.4,99,9.7552,37.267,158.0,98.0,3
980,111,3775.1,98,9.7833,35.3,157.5,98.0,3
981,113,3607.9,99,9.8115,33.333,157.0,98.0,3
982,112,3718.2,99,9.8397,36.364,158.0,98.0,3
983,111,3736.0,98,9.8678,36.254,158.0,98.0,3
984,178,3753.7,99,9.896,36.145,158.0,98.0,3
985,353,3703.9,107,9.9242,35.118,157.5,98.0,3
986,542,3654.1,127,9.9523,34.091,157.0,98.0,3
987,652,3895.1,146,9.9805,36.364,156.0,98.0,3
988,665,3746.7,153,10.009,35.523,156.0,98.0,3
989,625,3598.3,147,10.037,34.682,156.0,98.0,3
990,482,3781.4,138,10.065,36.091,156.0,98.0,3
991,280,3964.6,136,10.093,37.5,156.0,98.0,3
992,179,3860.3,114,10.121,35.991,155.0,98.0,3
993,145,3756.1,90,10.149,34.483,154.0,98.0,3
994,110,3322.8,91,10.178,34.884,154.0,98.0,3
995,93,3240.9,91,10.206,36.429,154.0,98.0,3
996,91,3158.9,89,10.234,37.975,154.0,98.0,3
997,92,3684.5,89,10.262,44.118,154.0,98.0,3
998,93,3695.3,89,10.29,47.619,156.0,98.0,3
999,95,4128.5,90,10.319,50.837,156.0,98.0,3
1000,95,4561.7,91,10.347,54.054,156.0,98.0,3
1001,95,3315.0,91,10.375,38.71,157.0,98.0,3
1002,96,4041.6,91,10.403,47.244,156.0,98.0,3
1003,94,3756.6,91,10.431,41.479,156.5,98.0,3
1004,93,3471.5,90,10.459,35.714,157.0,98.0,3
1005,94,3220.9,90,10.488,31.653,157.3,98.0,3
1006,97,2970.4,91,10.516,27.591,157.7,98.0,3
1007,97,2719.8,92,10.544,23.529,158.0,98.0,3
1008,96,3741.5,91,10.572,33.52,159.0,98.0,3
1009,97,3870.7,91,10.6,34.407,158.5,98.0,3
1010,98,4000.0,92,10.628,35.294,158.0,98.0,3
1011,99,3857.7,92,10.657,34.407,158.0,98.0,3
1012,99,3715.4,92,10.685,33.52,158.0,98.0,3
1013,97,3666.0,93,10.713,32.385,157.5,98.0,3
1014,94,3616.7,91,10.741,31.25,157.0,98.0,3
1015,95,3734.3,90,10.769,32.292,157.5,98.0,3
1016,96,3851.8,91,10.797,33.333,158.0,98.0,3
1017,95,3574.3,91,10.825,32.086,156.0,98.0,3
1018,95,3702.4,90,10.854,34.225,155.5,98.0,3
1019,96,3830.6,90,10.882,36.364,155.0,98.0,3
1020,96,3495.2,91,10.91,31.935,154.3,98.0,3
1021,93,3159.8,91,10.909,27.506,153.7,98.0,3
1022,91,2824.5,89,10.908,23.077,153.0,98.0,3
1023,92,4002.9,89,10.907,37.267,153.0,98.0,3
1024,94,3967.9,89,10.906,36.177,153.0,98.0,3
1025,99,3932.8,91,10.905,35.088,153.0,98.0,3
1026,103,3907.3,94,10.904,36.062,152.5,97.0,3
1027,103,3881.8,94,10.903,37.037,152.0,97.0,3
1028,103,3615.5,94,10.902,33.825,151.0,98.0,3
1029,102,3349.3,94,10.901,30.612,150.0,98.0,3
1030,103,3626.3,94,10.9,35.503,149.0,98.0,3
1031,103,3647.4,94,10.899,37.106,148.5,98.0,3
1032,101,3668.5,94,10.898,38.71,148.0,97.0,3
1033,102,3207.7,94,10.897,34.133,147.0,97.0,3
1034,102,2747.0,94,10.896,29.557,146.0,97.0,3
1035,97,2864.6,93,10.895,31.632,145.5,97.0,3
1036,93,2982.2,91,10.894,33.708,145.0,97.0,3
1037,93,3499.5,90,10.893,33.708,144.0,97.0,3
1038,96,3145.0,92,10.892,29.514,143.3,97.0,3
1039,97,2790.5,92,10.891,25.32,142.7,97.0,3
1040,94,2436.0,91,10.89,21.127,142.0,97.0,3
1041,95,2880.4,91,10.889,28.21,141.5,97.0,3
1042,96,3324.9,91,10.888,35.294,141.0,97.0,3
1043,97,3344.2,92,10.887,34.407,140.5,97.0,3
1044,95,3363.5,91,10.886,33.52,140.0,97.0,3
1045,94,3514.2,90,10.885,36.364,138.0,97.0,3
1046,94,3208.5,90,10.884,34.848,137.5,97.0,3
1047,95,2902.7,90,10.883,33.333,137.0,97.0,3
1048,96,2941.6,91,10.882,36.147,136.5,97.0,3
1049,96,2980.4,91,10.881,38.961,136.0,97.0,3
1050,96,3106.1,91,10.88,37.267,135.0,97.0,3
1051,99,3125.2,92,10.879,36.598,134.5,97.0,3
1052,101,3144.4,93,10.878,35.928,134.0,97.0,3
1053,98,3023.3,93,10.877,34.724,133.5,96.0,3
1054,95,2902.1,91,10.876,33.52,133.0,96.0,3
1055,96,2765.8,91,10.875,32.467,133.0,96.0,3
1056,97,2629.6,91,10.874,31.414,133.0,96.0,3
1057,97,2773.0,92,10.873,32.85,132.5,96.0,3
1058,98,2916.4,92,10.872,34.286,132.0,97.0,3
1059,98,2429.7,92,10.871,28.092,130.5,98.0,3
1060,99,1943.0,92,10.87,21.898,129.0,98.0,3
1061,100,2425.5,93,10.869,27.342,129.0,98.0,3
1062,99,2908.0,93,10.868,32.787,129.0,98.0,3
1063,99,2941.5,92,10.867,33.734,130.0,98.0,3
1064,99,2975.1,93,10.866,34.682,131.0,98.0,3
1065,99,2879.6,93,10.865,33.825,131.0,98.0,3
1066,100,2784.2,93,10.864,32.967,131.0,98.0,3
1067,100,2622.3,93,10.863,31.262,130.0,98.0,3
1068,98,2460.5,93,10.862,29.557,130.5,98.0,3
1069,98,2450.9,92,10.861,28.667,129.9,98.0,3
1070,101,2441.4,93,10.86,27.778,129.5,98.0,3
1071,102,2508.9,94,10.859,28.382,129.5,98.0,3
1072,99,2576.4,93,10.858,28.986,129.0,98.0,3
1073,97,2401.2,92,10.857,26.126,128.7,97.0,3
1074,99,2226.0,92,10.856,23.267,128.9,97.0,3
1075,102,2050.8,94,10.855,20.408,128.6,97.0,3
1076,102,2339.1,95,10.854,25.356,128.1,98.0,3
1077,101,2627.5,94,10.853,30.303,128.0,98.0,3
1078,101,2634.2,94,10.852,28.665,127.5,98.0,3
1079,100,2640.9,93,10.851,27.027,126.7,98.0,3
1080,101,2546.8,93,10.85,28.665,126.5,98.0,3
1081,103,2452.7,94,10.843,30.303,126.1,98.0,3
1082,102,3057.3,94,10.835,44.444,125.7,98.0,3
1083,101,2924.2,94,10.828,44.281,125.5,97.0,3
1084,102,2791.1,94,10.821,44.118,125.3,97.0,3
1085,101,2489.3,94,10.813,36.984,125.8,97.0,3
1086,101,2187.5,94,10.806,29.851,124.9,97.0,3
1087,99,2343.9,93,10.799,30.154,124.7,97.0,3
1088,94,2500.3,92,10.791,30.457,124.9,97.0,3
1089,93,2491.5,89,10.784,34.682,124.5,97.0,3
1090,98,2439.6,91,10.777,34.008,123.9,97.0,3
1091,96,2387.7,92,10.769,33.333,123.3,97.0,3
1092,94,2333.9,91,10.762,31.445,123.6,97.0,3
1093,93,2280.1,90,10.755,29.557,123.3,97.0,3
1094,92,2087.9,89,10.747,26.53,123.0,97.0,3
1095,91,1895.6,89,10.74,23.504,122.8,97.0,3
1096,94,1703.4,89,10.733,20.478,122.5,97.0,3
1097,98,2279.9,91,10.725,26.813,121.6,97.0,3
1098,99,2856.5,93,10.718,33.149,121.9,97.0,3
1099,100,2833.1,93,10.711,34.222,121.3,97.0,3
1100,99,2809.6,93,10.703,35.294,121.7,97.0,3
1101,98,2631.1,93,10.696,33.354,121.5,97.0,3
1102,98,2452.5,93,10.689,31.414,121.0,97.0,3
1103,97,2542.3,92,10.681,31.171,120.1,97.0,3
1104,95,2632.0,91,10.674,30.928,120.8,97.0,3
1105,94,2543.8,91,10.667,30.098,120.3,97.0,3
1106,95,2455.6,91,10.659,29.268,119.4,97.0,3
1107,98,2595.5,92,10.652,34.286,120.1,97.0,3
1108,100,2220.0,93,10.645,31.636,119.3,97.0,3
1109,102,1844.5,94,10.637,28.986,118.8,97.0,3
1110,104,2001.3,95,10.63,29.799,118.6,97.0,3
1111,104,2158.1,95,10.623,30.612,119.2,97.0,3
1112,101,2253.6,94,10.615,30.012,118.2,97.0,3
1113,98,2349.1,93,10.608,29.412,117.9,97.0,3
1114,98,2375.5,92,10.601,29.857,118.2,97.0,3
1115,98,2401.9,92,10.593,30.303,118.3,97.0,3
1116,99,2595.0,93,10.586,30.777,117.4,97.0,3
1117,100,2788.1,93,10.579,31.25,117.7,97.0,3
1118,100,2677.4,93,10.571,29.924,116.9,97.0,3
1119,97,2566.7,92,10.564,28.598,117.1,97.0,3
1120,96,2456.1,92,10.557,27.273,116.9,97.0,3
1121,97,2403.8,92,10.549,27.273,116.8,97.0,3
1122,98,2351.5,92,10.542,27.273,116.1,97.0,3
1123,97,2310.9,92,10.535,24.848,116.0,97.0,3
1124,96,2270.3,91,10.527,22.424,116.3,97.0,3
1125,98,2229.7,92,10.52,20.0,115.5,97.0,3
1126,100,2201.0,93,10.513,23.699,115.7,97.0,3
1127,99,2172.4,92,10.505,27.397,115.7,97.0,3
1128,98,2244.1,92,10.498,27.397,115.1,97.0,3
1129,97,2315.8,91,10.491,27.397,114.8,97.0,3
1130,97,2459.5,91,10.483,29.324,115.3,97.0,3
1131,97,2603.1,91,10.476,31.25,115.1,97.0,3
1132,96,2413.8,92,10.469,29.2,114.8,97.0,3
1133,95,2224.5,91,10.461,27.149,114.2,97.0,3
1134,95,2283.8,91,10.454,26.364,114.3,97.0,3
1135,96,2343.1,91,10.447,25.579,114.7,97.0,3
1136,97,2402.4,91,10.439,24.793,113.9,97.0,3
1137,98,2193.6,91,10.432,25.055,114.2,97.0,3
1138,98,1984.9,92,10.425,25.316,114.0,97.0,3
1139,98,2137.5,92,10.417,26.357,113.3,97.0,3
1140,98,2290.1,92,10.41,27.397,113.4,97.0,3
1141,98,2270.4,92,10.401,26.775,113.5,97.0,3
1142,99,2250.6,92,10.393,26.154,113.0,97.0,3
1143,98,2230.8,93,10.384,25.532,112.6,97.0,3
1144,98,2428.2,92,10.375,25.866,112.7,97.0,3
1145,99,2625.5,92,10.367,26.201,112.9,97.0,3
1146,100,2401.9,92,10.358,27.119,113.0,97.0,3
1147,100,2178.2,93,10.349,28.037,112.8,97.0,3
1148,99,2056.6,93,10.341,26.127,112.4,97.0,3
1149,100,1935.1,93,10.332,24.216,112.5,97.0,3
1150,100,1813.6,93,10.323,22.305,111.9,97.0,3
1151,101,1867.3,93,10.315,23.397,112.4,97.0,3
1152,100,1921.0,93,10.306,24.49,112.3,97.0,3
1153,97,1989.9,93,10.297,22.656,112.1,97.0,3
1154,95,2058.8,91,10.289,20.821,112.2,97.0,3
1155,96,2127.7,91,10.28,18.987,111.5,97.0,3
1156,97,2244.1,91,10.271,20.755,111.5,97.0,3
1157,97,2360.6,92,10.263,22.523,111.9,97.0,3
1158,98,2477.0,92,10.254,24.291,111.7,97.0,3
1159,97,2272.5,92,10.245,22.444,111.7,97.0,3
1160,98,2068.1,92,10.237,20.597,111.2,97.0,3
1161,100,1863.6,93,10.228,18.75,111.4,97.0,3
1162,98,2369.9,93,10.219,25.95,111.0,97.0,3
1163,96,2876.1,92,10.211,33.149,110.6,97.0,3
1164,97,2636.7,91,10.202,32.791,111.2,97.0,3
1165,95,2397.4,91,10.193,32.432,110.8,97.0,3
1166,95,2440.7,90,10.185,30.57,110.2,97.0,3
1167,97,2484.0,91,10.176,28.708,111.0,97.0,3
1168,99,2473.9,92,10.167,30.312,111.0,97.0,3
1169,100,2463.8,93,10.159,31.915,110.0,97.0,3
1170,101,2304.8,94,10.15,30.883,110.1,97.0,3
1171,99,2145.9,93,10.141,29.851,110.6,97.0,3
1172,94,2168.8,91,10.133,29.705,110.5,97.0,3
1173,92,2191.7,90,10.124,29.56,110.3,97.0,3
1174,92,2214.7,89,10.115,29.414,110.6,96.0,3
1175,92,2237.6,89,10.107,29.268,109.8,96.0,3
1176,92,2173.8,89,10.098,27.735,110.5,96.0,3
1177,93,2109.9,89,10.089,26.201,110.2,96.0,3
1178,95,2222.4,90,10.081,28.026,109.9,96.0,3
1179,95,2334.8,91,10.072,29.851,109.9,96.0,3
1180,94,2217.5,91,10.063,28.879,109.6,96.0,3
1181,94,2100.2,91,10.055,27.907,109.6,96.0,3
1182,95,2077.1,91,10.046,24.777,109.9,96.0,3
1183,96,2054.0,91,10.037,21.648,109.9,96.0,3
1184,97,2030.9,92,10.029,18.519,110.2,96.0,3
1185,96,2049.4,91,10.02,21.004,109.8,96.0,3
1186,93,2068.0,90,10.011,23.489,110.0,96.0,3
1187,93,2086.6,90,10.003,25.974,109.5,96.0,3
1188,92,2035.9,89,9.994,25.133,109.2,96.0,3
1189,93,1985.3,89,9.9853,24.291,109.7,97.0,3
1190,94,1842.1,90,9.9767,22.688,109.6,96.0,3
1191,93,1699.0,90,9.968,21.084,109.1,97.0,3
1192,92,1555.8,89,9.9593,19.481,109.5,96.0,3
1193,94,2122.5,90,9.9507,23.439,109.3,96.0,3
1194,95,2689.3,90,9.942,27.397,109.1,96.0,3
1195,95,2605.5,91,9.9333,27.273,109.6,96.0,3
1196,96,2521.7,91,9.9247,27.149,109.4,96.0,3
1197,97,2405.0,91,9.916,25.762,109.6,96.0,3
1198,97,2288.4,92,9.9073,24.375,109.7,96.0,3
1199,97,2171.8,92,9.8987,22.989,110.0,96.0,3
1200,97,2193.7,92,9.89,25.645,110.0,96.0,3
1201,98,2215.6,92,9.899,28.302,110.0,96.0,3
1202,97,2173.7,92,9.908,29.002,109.5,96.0,3
1203,97,2131.8,92,9.917,29.703,109.0,96.0,3
1204,98,2103.9,92,9.926,28.241,109.0,96.0,3
1205,98,2076.1,92,9.935,26.779,109.0,96.0,3
1206,97,2048.2,92,9.944,25.316,109.0,96.0,3
1207,97,2084.4,91,9.953,23.373,108.0,96.0,3
1208,97,2120.5,91,9.962,21.429,107.0,96.0,3
1209,98,1996.3,92,9.971,21.978,108.3,96.0,3
1210,98,1872.1,92,9.98,22.527,109.7,96.0,3
1211,98,1747.9,92,9.989,23.077,111.0,96.0,3
1212,97,1686.9,92,9.998,21.795,111.0,96.0,3
1213,95,1625.9,91,10.007,20.513,111.0,96.0,3
1214,94,1565.0,91,10.016,19.231,111.0,96.0,3
1215,93,1708.6,90,10.025,21.119,110.7,96.0,3
1216,94,1852.3,90,10.034,23.008,110.3,96.0,3
1217,94,1995.9,90,10.043,24.896,110.0,96.0,3
1218,94,2180.4,90,10.052,24.594,111.0,96.0,3
1219,96,2364.9,91,10.061,24.291,112.0,97.0,3
1220,96,2516.9,91,10.07,25.42,112.0,97.0,3
1221,99,2668.9,92,10.079,26.549,112.0,97.0,3
1222,102,2601.8,94,10.088,26.849,112.0,97.0,3
1223,101,2534.8,94,10.097,27.149,112.0,97.0,3
1224,98,2426.3,93,10.106,25.201,113.5,97.0,3
1225,96,2317.8,91,10.115,23.252,115.0,97.0,3
1226,96,2209.2,91,10.124,21.303,116.5,97.0,3
1227,96,2100.7,91,10.133,19.355,118.0,97.0,3
1228,95,2132.7,91,10.142,22.893,117.5,97.0,3
1229,95,2164.7,91,10.151,26.432,117.0,97.0,3
1230,96,2098.3,91,10.16,27.502,113.5,97.0,3
1231,94,2031.9,91,10.169,28.571,110.0,98.0,3
1232,92,1932.1,89,10.178,28.571,108.0,98.0,3
1233,91,1832.3,88,10.187,28.571,106.0,98.0,3
1234,92,2040.6,88,10.196,28.571,107.0,98.0,3
1235,96,2249.0,90,10.205,28.571,108.0,97.0,3
1236,101,2308.9,93,10.214,28.304,110.5,97.0,3
1237,100,2368.7,93,10.223,28.037,113.0,97.0,3
1238,99,2298.0,93,10.232,27.593,113.0,97.0,3
1239,100,2227.2,93,10.241,27.149,113.0,97.0,3
1240,97,2199.6,92,10.25,27.274,112.3,97.0,3
1241,95,2172.0,91,10.259,27.398,111.7,97.0,3
1242,94,2144.4,90,10.268,27.523,111.0,97.0,3
1243,98,2257.4,91,10.277,28.047,109.0,97.0,3
1244,100,2370.4,92,10.286,28.571,107.0,97.0,3
1245,99,2375.0,93,10.295,26.016,105.3,97.0,3
1246,101,2379.6,93,10.304,23.461,103.7,97.0,3
1247,107,2384.2,96,10.313,20.906,102.0,97.0,3
1248,111,2024.4,98,10.322,20.41,106.3,97.0,3
1249,109,1664.6,98,10.331,19.914,110.7,97.0,3
1250,110,1304.9,98,10.34,19.417,115.0,97.0,3
1251,117,1892.4,99,10.349,23.994,115.5,97.0,3
1252,303,2479.8,118,10.358,28.571,116.0,97.0,3
1253,566,2373.9,143,10.367,29.592,115.5,97.0,3
1254,681,2268.0,152,10.376,30.612,115.0,97.0,3
1255,731,2368.9,159,10.385,29.869,114.5,97.0,3
1256,744,2469.8,164,10.394,29.126,114.0,97.0,3
1257,729,2399.5,162,10.403,29.948,114.5,97.0,3
1258,472,2329.3,157,10.412,30.769,115.0,97.0,3
1259,229,2132.3,148,10.421,29.603,115.0,97.0,3
1260,207,1935.3,124,10.43,28.436,115.0,97.0,3
1261,158,2184.6,101,10.427,30.261,116.0,97.0,3
1262,115,2433.9,94,10.424,32.086,117.0,97.0,3
1263,89,1648.2,87,10.421,39.216,117.0,97.0,3
1264,84,1969.3,83,10.419,34.242,117.0,97.0,3
1265,85,2290.5,84,10.416,29.268,117.0,97.0,3
1266,87,2193.3,84,10.413,32.598,117.5,97.0,3
1267,90,2096.1,86,10.41,35.928,118.0,97.0,3
1268,91,2358.2,88,10.407,36.951,119.5,97.0,3
1269,92,2620.3,89,10.404,37.975,121.0,97.0,3
1270,92,2927.3,90,10.402,45.455,125.0,97.0,3
1271,93,3185.3,90,10.399,53.571,130.0,97.0,3
1272,93,3183.9,90,10.396,46.523,131.0,97.0,3
1273,92,3182.6,89,10.393,39.474,132.0,97.0,3
1274,92,2863.9,89,10.39,36.364,134.0,97.0,3
1275,93,2756.0,90,10.387,34.575,135.0,97.0,3
1276,96,2648.2,91,10.385,32.787,136.0,97.0,3
1277,96,2561.3,91,10.382,31.028,138.0,97.0,3
1278,96,2474.3,91,10.379,29.268,140.0,97.0,3
1279,97,2707.5,92,10.376,29.94,140.5,97.0,3
1280,100,2940.7,93,10.373,30.612,141.0,97.0,3
1281,115,2962.0,100,10.37,29.195,140.5,97.0,3
1282,359,2983.4,121,10.368,27.778,140.0,97.0,3
1283,620,3071.9,139,10.365,29.433,139.5,97.0,3
1284,678,3160.4,149,10.362,31.088,139.0,97.0,3
1285,712,2914.1,158,10.359,28.359,138.3,97.0,3
1286,702,2667.9,158,10.356,25.63,137.7,97.0,3
1287,666,2421.7,152,10.354,22.901,137.0,97.0,3
1288,424,2853.8,147,10.351,28.496,137.0,97.0,3
1289,192,3285.9,125,10.348,34.091,137.0,97.0,3
1290,153,3361.6,88,10.345,35.088,137.0,97.0,3
1291,108,3366.8,78,10.342,35.508,136.5,97.0,3
1292,85,3372.1,83,10.339,35.928,136.0,97.0,3
1293,82,3151.7,82,10.337,36.483,136.0,96.0,3
1294,82,2931.2,81,10.334,37.037,136.0,96.0,3
1295,82,3396.2,82,10.331,44.444,137.0,96.0,3
1296,82,3232.0,82,10.328,48.0,137.0,96.0,3
1297,82,2820.0,82,10.325,44.776,140.0,96.0,3
1298,82,2790.8,82,10.322,42.658,141.0,96.0,3
